"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Bildgebung LogicalModel FHIR Mapping","Mapping: Bildgebung LogicalModel KDS-Profile Mapping"
"Bildgebung","Bildgebung","","","",0,*,"","","","null {[]} {[]}
"Bildgebung.Befundbericht.modifierExtension","Bildgebung.Befundbericht.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Befundbericht.AnforderndeMassnahme","Bildgebung.Befundbericht.AnforderndeMassnahme","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest]]}
","Anfordernde Maßnahme","Basiert auf einer ServiceRequest-Anfrage.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.AnforderndeMassnahme",0,*,"","","DiagnosticReport.basedOn"
"Bildgebung.Befundbericht.Status","Bildgebung.Befundbericht.Status","","","",1,1,"","","","Coding {[]} {[]}
","Status","Status des Befundberichts.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Status",1,1,"","","DiagnosticReport.status"
"Bildgebung.Befundbericht.Kategorie","Bildgebung.Befundbericht.Kategorie","","","",1,*,"","","","CodeableConcept {[]} {[]}
","Kategorie","Kategorisiert die Untersuchungsart","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Kategorie",1,*,"","","DiagnosticReport.category"
"Bildgebung.Befundbericht.Code","Bildgebung.Befundbericht.Code","","","",1,1,"","","","Coding {[]} {[]}
","Code","Festgelegter Code des Befundberichts. Hier Radiologischer Befund","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Code",1,1,"","","DiagnosticReport.code"
"Bildgebung.Befundbericht.Person","Bildgebung.Befundbericht.Person","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Personen-Identifikation","Die Person, für die der Befundbericht erstellt wurde. Hier sollte das MII KDS-Modul Person referenziert werden","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Person",1,1,"","","DiagnosticReport.subject"
"Bildgebung.Befundbericht.Fall","Bildgebung.Befundbericht.Fall","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Fall-Referenz","Referenz über Fall auf den Versorgungsstellenkontakt. Hier soll das MII KDS-Modul Fall in Stufe 3 referenziert werden","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Fall",0,1,"","","DiagnosticReport.encounter"
"Bildgebung.Befundbericht.Zeitpunkt","Bildgebung.Befundbericht.Zeitpunkt","","","",0,1,"","","","dateTime {[]} {[]}
","Klinisch relevanter Zeitpunkt","Klinisch relevanter Zeitpunkt, auf den sich der Bericht bezieht.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Zeitpunkt",0,1,"","","DiagnosticReport.effectiveDateTime"
"Bildgebung.Befundbericht.Periode","Bildgebung.Befundbericht.Periode","","","",0,1,"","","","Period {[]} {[]}
","Klinisch relevante Periode","Klinisch relevante Periode, auf die sich der Bericht bezieht.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Periode",0,1,"","","DiagnosticReport.effectivePeriod"
"Bildgebung.Befundbericht.ZeitpunktErstellung","Bildgebung.Befundbericht.ZeitpunktErstellung","","","",0,1,"","","","dateTime {[]} {[]}
","Zeitpunkt der Erstellung","Zeitpunkt der Erstellung des Berichts.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.ZeitpunktErstellung",0,1,"","","DiagnosticReport.issued"
"Bildgebung.Befundbericht.Beobachtung","Bildgebung.Befundbericht.Beobachtung","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Observation]]}
","Beobachtung","Referenz auf die generische Beobachtung.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Beobachtung",0,*,"","","DiagnosticReport.result"
"Bildgebung.Befundbericht.Studienbezug","Bildgebung.Befundbericht.Studienbezug","","","",1,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ImagingStudy]]}
","Studienbezug","Bezug auf die zugehörige(n) Bildgebungsstudie(n).","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Studienbezug",1,*,"","","DiagnosticReport.study"
"Bildgebung.Befundbericht.InterpretationBeobachtung","Bildgebung.Befundbericht.InterpretationBeobachtung","","","",0,1,"","","","markdown {[]} {[]}
","Interpretation","Freitextinterpretation der Beobachtung.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.InterpretationBeobachtung",0,1,"","","DiagnosticReport.conclusion"
"Bildgebung.Befundbericht.StrukturierteInterpretation","Bildgebung.Befundbericht.StrukturierteInterpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Strukturierte Interpretation","Strukturierte Interpretation der Beobachtung.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.StrukturierteInterpretation",0,*,"","","DiagnosticReport.conclusionCode"
"Bildgebung.Befundbericht.Zusatzinformation","Bildgebung.Befundbericht.Zusatzinformation","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DiagnosticReport], CanonicalType[http://hl7.org/fhir/StructureDefinition/Procedure]]}
","Zusatzinformation","Referenz auf weitere Befundberichte zum Patienten. Backport aus FHIR R5","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Zusatzinformation",0,*,"","","DiagnosticReport.supportingInfo.reference"
"Bildgebung.Befundbericht.Dokumentenanhang","Bildgebung.Befundbericht.Dokumentenanhang","","","",0,*,"","","","Attachment {[]} {[]}
","Dokumentenanhang","Anhang der Dokumente und Bilder.","","","","","","","","","",,,,,"",,,,"Bildgebung.Befundbericht.Dokumentenanhang",0,*,"","","DiagnosticReport.presentedForm"
"Bildgebung.Bildgebungsprozedur","Bildgebung.Bildgebungsprozedur","","","",0,1,"","","","BackboneElement {[]} {[]}
","Bildgebungsprozedur","Beschreibt eine Bildgebungsprozedur.","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Procedure","https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur"
"Bildgebung.Bildgebungsprozedur.id","Bildgebung.Bildgebungsprozedur.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Bildgebungsprozedur.extension","Bildgebung.Bildgebungsprozedur.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Bildgebungsprozedur.modifierExtension","Bildgebung.Bildgebungsprozedur.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Bildgebungsprozedur.AnforderndeMassnahme","Bildgebung.Bildgebungsprozedur.AnforderndeMassnahme","","","",1,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest]]}
","Anfordernde Maßnahme","Anforderung einer Bildgebungsprozedur","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.AnforderndeMassnahme",1,*,"","","Procedure.basedOn"
"Bildgebung.Bildgebungsprozedur.Status","Bildgebung.Bildgebungsprozedur.Status","","","",1,1,"","","","Coding {[]} {[]}
","Status","Status der Befundungsprozedur","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.Status",1,1,"","","Procedure.status"
"Bildgebung.Bildgebungsprozedur.Kategorie","Bildgebung.Bildgebungsprozedur.Kategorie","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Kategorie","Kategorisiert die Prozedur","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.Kategorie",1,1,"","","Procedure.category"
"Bildgebung.Bildgebungsprozedur.Code","Bildgebung.Bildgebungsprozedur.Code","","","",1,1,"","","","Coding {[]} {[]}
","Code","Definiert einen spezifischen Code für die Prozedur nach LOINC","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.Code",1,1,"","","Procedure.code"
"Bildgebung.Bildgebungsprozedur.Person","Bildgebung.Bildgebungsprozedur.Person","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Person","Zu untersuchende Person. Hier soll das MII KDS-Profil Person verwendet werden.","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.Person",1,1,"","","Procedure.subject"
"Bildgebung.Bildgebungsprozedur.Zeitpunkt","Bildgebung.Bildgebungsprozedur.Zeitpunkt","","","",1,1,"","","","dateTime {[]} {[]}
","Zeitpunkt der Prozedur","Zeitpunkt an dem die Prozedur durchgeführt wurde.","","","","","","","","","",,,,,"",,,,"Bildgebung.Bildgebungsprozedur.Zeitpunkt",1,1,"","","Procedure.performed[x]"
"Bildgebung.Studie","Bildgebung.Studie","","","",0,*,"","","","BackboneElement {[]} {[]}
","Studie","Bildgebungsstudie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy","https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsstudie"
"Bildgebung.Studie.id","Bildgebung.Studie.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.extension","Bildgebung.Studie.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.modifierExtension","Bildgebung.Studie.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Status","Bildgebung.Studie.Status","","","",1,1,"","","","Coding {[]} {[]}
","Status","Status der Bildgebungsstudie- Info darüber, ob die Studie gültig, ungültig, zurückgezogen, etc. ist.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Status",1,1,"","","ImagingStudy.status"
"Bildgebung.Studie.Modalitaeten","Bildgebung.Studie.Modalitaeten","","","",0,*,"","","","Coding {[]} {[]}
","Modalitaeten","Set/Liste aller verschiedenen Modalitaeten, die in dieser DICOM-Studie enthalten sind.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Modalitaeten",0,*,"","","ImagingStudy.modality"
"Bildgebung.Studie.Person","Bildgebung.Studie.Person","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Person","Person, auf die sich die Bildgebungsstudie bezieht. Hier soll das MII KDS-Modul Person referenziert werden.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Person",1,1,"","","ImagingStudy.subject"
"Bildgebung.Studie.Fall","Bildgebung.Studie.Fall","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Fall-Referenz","Referenz zum dazugehörigen Fall der Bildgebungsstudie. Hier soll das MII KDS-Modul Fall in Stufe 3 referenziert werden.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Fall",0,1,"","","ImagingStudy.encounter"
"Bildgebung.Studie.Beginn","Bildgebung.Studie.Beginn","","","",0,1,"","","","dateTime {[]} {[]}
","Beginn","Datum und Zeitpunkt, an dem die Studie gestartet wurde (z.B. Zeitpunkt des Beginns der CT-Untersuchung).","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Beginn",0,1,"","","ImagingStudy.started"
"Bildgebung.Studie.AnforderndeMassnahme","Bildgebung.Studie.AnforderndeMassnahme","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest]]}
","Anfordernde Maßnahme","Referenz auf die anfordernde Maßnahme dieser Bildgebungsstudie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.AnforderndeMassnahme",0,*,"","","ImagingStudy.basedOn"
"Bildgebung.Studie.QuellePACS","Bildgebung.Studie.QuellePACS","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Endpoint]]}
","Quelle zum PACS-Bild","Referenz auf den Speicherort der Bildgebungsstudie im PACS","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.QuellePACS",0,*,"","","ImagingStudy.endpoint"
"Bildgebung.Studie.AnzahlSerien","Bildgebung.Studie.AnzahlSerien","","","",0,1,"","","","unsignedInt {[]} {[]}
","Anzahl der Serien","Anzahl der in der Bildgebungsstudie enthaltenen Serien, z.B. 5","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.AnzahlSerien",0,1,"","","ImagingStudy.numberOfSeries"
"Bildgebung.Studie.AnzahlInstanzen","Bildgebung.Studie.AnzahlInstanzen","","","",0,1,"","","","unsignedInt {[]} {[]}
","Anzahl der SOP Instanzen","Anzahl der in der Bildgebungsstudie enthaltenen SOP Instanzen, z.B. 127","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.AnzahlInstanzen",0,1,"","","ImagingStudy.numberOfInstances"
"Bildgebung.Studie.Bildgebungsprozedur","Bildgebung.Studie.Bildgebungsprozedur","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Procedure]]}
","Bildgebungsprozedur","Referenz auf die dazugehörige bildgebende Prozedur der Studie. Hier soll auf das MII KDS-Modul Prozedur referenziert werden.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Bildgebungsprozedur",0,1,"","","ImagingStudy.procedureReference"
"Bildgebung.Studie.Bildgebungsgrund","Bildgebung.Studie.Bildgebungsgrund","","","",0,1,"","","","string {[]} {[]}
","Bildgebungsgrund","Grund, aus dem die Prozedur angefordert wurde","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Bildgebungsgrund",0,1,"","","ImagingStudy.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-bildgebungsgrund)"
"Bildgebung.Studie.Koerpergewicht","Bildgebung.Studie.Koerpergewicht","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://fhir.de/StructureDefinition/observation-de-vitalsign-koerpergewicht]]}
","Gewicht","Körpergewicht des Patienten","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Koerpergewicht",0,1,"","","ImagingStudy.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-gewicht)"
"Bildgebung.Studie.Koerpergroesse","Bildgebung.Studie.Koerpergroesse","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://fhir.de/StructureDefinition/observation-de-vitalsign-koerpergroesse]]}
","Größe","Körpergröße des Patienten","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Koerpergroesse",0,1,"","","ImagingStudy.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-groesse)"
"Bildgebung.Studie.Indikation","Bildgebung.Studie.Indikation","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition], CanonicalType[http://hl7.org/fhir/StructureDefinition/Observation]]}
","Indikation","Indikation der Bildgebungsstudie, d.h. der Grund, aus dem diese Bildgebung angefertigt wurde.","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Indikation",0,*,"","","ImagingStudy.reasonReference"
"Bildgebung.Studie.StudienBeschreibung","Bildgebung.Studie.StudienBeschreibung","","","",0,1,"","","","string {[]} {[]}
","Studien-Beschreibung","Beschreibung der Bildgebungsstudie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.StudienBeschreibung",0,1,"","","ImagingStudy.description"
"Bildgebung.Studie.Serien","Bildgebung.Studie.Serien","","","",0,*,"","","","BackboneElement {[]} {[]}
","Serien","Die Serien der DICOM-Studie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series"
"Bildgebung.Studie.Serien.id","Bildgebung.Studie.Serien.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.Serien.extension","Bildgebung.Studie.Serien.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.modifierExtension","Bildgebung.Studie.Serien.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.SerienUID","Bildgebung.Studie.Serien.SerienUID","","","",1,1,"","","","id {[]} {[]}
","Serien-UID","UID der DICOM-Serie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.SerienUID",1,1,"","","ImagingStudy.series.uid"
"Bildgebung.Studie.Serien.SerienNummer","Bildgebung.Studie.Serien.SerienNummer","","","",0,1,"","","","unsignedInt {[]} {[]}
","Serien-Nummer","Nummer der jeweiligen DICOM-Serie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.SerienNummer",0,1,"","","ImagingStudy.series.number"
"Bildgebung.Studie.Serien.Modalitaet","Bildgebung.Studie.Serien.Modalitaet","","","",1,1,"","","","Coding {[]} {[]}
","Modalitaet","Modalitaet der DICOM-Serie, z.B. 'MR' oder 'CR'","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Modalitaet",1,1,"","","ImagingStudy.series.modality"
"Bildgebung.Studie.Serien.Serienbeschreibung","Bildgebung.Studie.Serien.Serienbeschreibung","","","",0,1,"","","","string {[]} {[]}
","Serien-Beschreibung","Beschreibung der jeweiligen Serie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Serienbeschreibung",0,1,"","","ImagingStudy.series.description"
"Bildgebung.Studie.Serien.AnzahlInstanzen","Bildgebung.Studie.Serien.AnzahlInstanzen","","","",0,1,"","","","unsignedInt {[]} {[]}
","Anzhal der SOP Instanzen","Anzahl der in der Serie enthaltenen SOP Instanzen, z.B. 28","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.AnzahlInstanzen",0,1,"","","ImagingStudy.series.numberOfInstances"
"Bildgebung.Studie.Serien.Koerperregion","Bildgebung.Studie.Serien.Koerperregion","","","",0,1,"","","","Coding {[]} {[]}
","Körperregion","Codierte Information über die untersuchte Körperregion der Serie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Koerperregion",0,1,"","","ImagingStudy.series.bodySite"
"Bildgebung.Studie.Serien.Koerperseite","Bildgebung.Studie.Serien.Koerperseite","","","",0,1,"","","","Coding {[]} {[]}
","Körperseite/Lateralität","Information über die Körperseite der untersuchten Körperregion, z.B. linksseitig","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Koerperseite",0,1,"","","ImagingStudy.series.laterality"
"Bildgebung.Studie.Serien.Beginn","Bildgebung.Studie.Serien.Beginn","","","",0,1,"","","","dateTime {[]} {[]}
","Beginn","Datum und Zeitpunkt, an dem die Serie gestartet wurde (z.B. Zeitpunkt des Beginns der jeweiligen Serienaufnahme).","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Beginn",0,1,"","","ImagingStudy.series.started"
"Bildgebung.Studie.Serien.Ausfuehrender","Bildgebung.Studie.Serien.Ausfuehrender","","","",0,*,"","","","BackboneElement {[]} {[]}
","Ausführender der Serie","Person oder Gerät das die Serie ausführt","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Ausfuehrender",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series.performer"
"Bildgebung.Studie.Serien.Ausfuehrender.id","Bildgebung.Studie.Serien.Ausfuehrender.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
